Date,Close,High,Low,Open,Volume,SMA_14,RSI_14,sentiment_score
2021-07-19,955.0474853515624,966.4455126172754,951.9989126340372,955.525231478772,8354449,957.1502947126116,52.17644717686608,0.0
2021-07-20,952.7041625976562,959.1653798198788,948.245098287798,955.2977362314512,6741464,956.6026480538504,46.46672220887738,0.0
2021-07-22,964.9440307617188,966.4000763573124,954.6835309155986,964.1705140611996,7972397,957.342045375279,54.5022899028716,0.0
2021-07-23,958.1188354492188,971.2004383163172,956.4580071605648,971.2004383163172,9937030,956.5831560407366,45.06451226932466,0.0
2021-07-26,944.9917602539062,965.0805075916204,942.3754396207584,959.1653976108204,12389668,954.199223109654,34.98469134175241,-1.0
2021-07-27,935.0496826171876,948.1085383406383,929.1345728588084,944.9689777697636,10824523,951.930659702846,35.50062917896882,0.0
2021-07-28,927.0187377929688,936.414732655119,917.4179602018662,936.414732655119,12897848,949.56784929548,35.07802777502448,0.0
2021-07-29,934.25341796875,943.8769425785124,929.7715466212894,934.5946824013536,13765738,948.2889404296875,41.87152424679889,1.0
2021-07-30,926.0860595703124,940.94216603729,924.1749545520308,936.4148004933196,11350608,947.1221662248884,42.47699500321569,0.0
2021-08-02,943.0125122070312,946.1520730211324,928.7478864764136,934.7312977266258,10925104,946.7451607840402,47.7938647827591,0.0
2021-08-03,949.9513549804688,951.430147484226,939.2358562430207,950.9751482931742,11817299,946.3567722865513,47.7242223547186,0.0
2021-08-04,957.2315673828124,961.8954143261994,949.6100753022612,952.9771655453944,13169800,946.9336678641183,53.35098904393765,0.0
2021-08-05,971.109375,980.4598152724984,957.4589790719468,962.0318379378848,21252078,948.6204572405134,58.89610810646753,0.16666666666666666
2021-08-06,950.5429077148438,976.8880893431024,945.8562535112904,969.1528622918456,16620987,947.8615635463169,46.19521074622587,0.375
2021-08-09,945.128173828125,950.8841149123824,940.2822912594686,946.8799898333924,7494143,947.1530412946429,46.42972006833092,0.0
2021-08-10,950.0877685546876,961.4403616289128,943.5811181110124,947.3349664779624,11919198,946.9661560058594,49.07568366892372,0.0
2021-08-11,963.3969116210938,964.6254274166216,947.972012709084,954.1373988131746,9184963,946.8556474958148,49.457534087095866,0.0
2021-08-12,960.3028564453124,967.4465419866664,957.8002707488876,966.8550009426898,8137612,947.0116489955357,50.78635764098417,0.0
2021-08-13,976.2965087890624,978.2303606065248,959.5975996548036,963.3969420853272,12780901,949.2477024623325,61.04332825338691,0.0
2021-08-16,988.9685668945312,1002.3914332731312,968.3337742680684,977.980045315504,21935444,953.0990513392857,68.66144386971979,0.25
2021-08-17,984.759765625,994.292242197458,977.2975624086582,986.8528461084586,12658169,957.223410470145,70.52739020678209,0.0
2021-08-18,988.5819091796876,995.020319457164,979.4589373887336,989.1961972236584,10075860,961.1040169852121,69.79449367949977,-0.6666666666666666
2021-08-20,977.4795532226562,988.2860390419916,972.3606471777292,975.090702319037,9426282,964.7749808175223,68.3330394058746,-0.6666666666666666
2021-08-23,983.895263671875,989.1961455676026,970.2221199980744,989.1961455676026,9854395,967.6951773507254,65.76590529389523,0.0
2021-08-24,993.6097412109376,997.3863365967812,980.823849400721,985.1237449789752,11864472,970.8136335100446,66.48342000218454,0.0
2021-08-25,1002.20947265625,1010.1267354530132,991.9717199859176,994.383318017174,13380559,974.0263410295759,66.81407812092147,0.0
2021-08-26,1014.8814697265624,1021.4564210623377,1003.301407394536,1004.666465019474,18589616,977.1529192243304,66.51217342292551,0.0
2021-08-27,1013.4937744140624,1020.4782919319844,1008.3294342208058,1017.8619111430866,10480636,981.649409702846,77.76440178723799,0.0
2021-08-30,1032.990966796875,1035.5391065503322,1017.7708505413505,1023.7770080256,14027062,987.9253234863281,84.46989106937431,0.0
2021-08-31,1027.4854736328125,1039.1337183154053,1020.2507393885752,1036.016904489164,26485463,993.4537309919085,80.23477608196598,0.2
2021-09-01,1031.5577392578125,1043.2970916409213,1029.6922485674477,1034.242360892605,11145486,998.3223615373884,78.69745210654115,0.0
2021-09-02,1043.9796142578125,1050.0767599227504,1026.052128476792,1026.052128476792,9956770,1004.2992728097098,82.66442766250248,0.16666666666666666
2021-09-03,1086.796142578125,1089.753727352986,1047.6651320377116,1051.0776557907193,30664428,1012.1921037946429,85.66613790761133,0.0
2021-09-06,1103.67724609375,1128.4299004209945,1097.4889922462603,1097.944051619568,33641710,1020.3855808803013,86.04530377881827,0.2
2021-09-07,1110.638916015625,1118.4195769224002,1097.4890117544835,1105.6792381399396,17349882,1029.376948765346,88.8827343950903,0.25
2021-09-08,1106.2933349609375,1116.599387104017,1095.0545376191697,1115.689388852755,14301651,1037.784907749721,86.24261366925018,-0.25
2021-09-09,1103.67724609375,1109.2510915570197,1099.35460328716,1104.7237261918483,8963249,1046.799028669085,90.99792633224925,0.0
2021-09-13,1079.083984375,1107.0444444518414,1077.4914568578176,1107.0444444518414,16311160,1053.5982230050224,77.65747808075363,0.0
2021-09-14,1077.67333984375,1089.2988378614205,1076.5584984650136,1080.6536720322044,8908356,1059.6027657645088,75.66339592828473,0.0
2021-09-15,1082.1551513671875,1090.09504087413,1077.6960268089388,1077.6960268089388,9071075,1065.3131713867188,75.0357235422157,0.0
2021-09-16,1104.860107421875,1108.750437452325,1077.013388880378,1083.6338341939222,13448882,1071.7402169363838,76.5116882986093,0.0
2021-09-17,1087.72900390625,1117.441336518829,1080.9265822690463,1112.9594649804742,34882133,1077.042733328683,70.0160158407395,0.0
2021-09-20,1089.4580078125,1100.3782281549334,1078.3784384748346,1079.3339306750968,11779819,1081.0760934012276,66.83860380732168,0.0
2021-09-21,1094.1673583984375,1099.5819747220887,1084.7485569386888,1094.3038400919852,9915736,1085.8390851702009,69.97956171061313,0.0
2021-09-22,1105.9068603515625,1111.139381442334,1091.2326692117997,1095.6690469817631,10995912,1091.1497366768974,71.29828821444457,0.0
2021-09-23,1132.9344482421875,1136.1649964932392,1112.731907489886,1113.596411926489,15748397,1097.503653390067,73.51458726739301,1.0
2021-09-24,1129.6583251953125,1140.009872555042,1124.7897556991463,1139.1453680882423,15192163,1100.5652378627233,64.32485005144474,1.0
2021-09-27,1148.655029296875,1151.134928281977,1126.2912870102596,1131.6149158288963,15373834,1103.7779366629463,64.8222972070563,0.0
2021-09-28,1159.393310546875,1167.0602357363134,1143.3540640558012,1153.0003348281084,18035258,1107.2603934151787,65.67665419011254,0.0
2021-09-29,1150.2021484375,1169.38083570803,1146.653022546889,1169.38083570803,9719875,1110.396737234933,63.6919312611387,0.0
2021-09-30,1146.2889404296875,1153.273457399079,1137.6892697076169,1148.9053210131074,13590654,1113.4404296875,63.18082854482444,0.0
2021-10-01,1148.3138427734375,1155.6395643825465,1135.2550471541776,1138.417354693103,8958928,1118.3854195731026,74.88951520104064,0.0
2021-10-04,1163.0789794921875,1171.587662580675,1154.38820045178,1161.645680951927,10918552,1124.4858224051338,78.01492275548031,0.0
2021-10-05,1187.2174072265625,1188.4914771861918,1159.0748554855732,1162.6012346483487,13533634,1131.990269252232,80.52618810490564,0.0
2021-10-06,1164.7625732421875,1192.1087413964174,1160.78125500237,1192.1087413964174,10258881,1136.2690168108259,67.4301951799954,-0.6666666666666666
2021-10-07,1170.472900390625,1182.4624681330135,1168.334326130549,1180.7560859021985,6336665,1142.1792951311384,75.79064557466768,0.0
2021-10-08,1215.450927734375,1221.4343385648035,1174.613532001241,1176.3197940015025,15772493,1151.1787894112724,80.93162839874084,0.5
2021-10-11,1206.987548828125,1237.6326239992216,1203.6660128198464,1229.1694349795048,14768666,1159.2373744419642,77.19638763745722,0.0
2021-10-12,1213.8809814453125,1220.7972576970285,1201.800425485858,1203.5068077762007,6682011,1166.9498116629463,76.65086238585184,0.0
2021-10-13,1226.234619140625,1237.4051767394146,1214.563508294983,1218.9771386553036,9959762,1173.6141095842634,74.82740049257531,0.0
2021-10-14,1228.71435546875,1236.4723889341724,1222.7081981299596,1228.6916085198675,8623469,1180.6895403180804,76.47124450246716,0.0
2021-10-18,1231.9906005859375,1249.0079672854492,1211.3784935963072,1214.24509076485,13594479,1186.642081124442,74.31299240500559,0.0
2021-10-19,1243.024658203125,1251.8974138396732,1232.172677010528,1239.3617971163028,8833409,1192.6157488141741,74.35724778757286,0.0
2021-10-20,1228.71435546875,1247.9841503821117,1224.6647967965337,1247.9841503821117,12710570,1198.2237636021205,72.2042242337621,0.0
2021-10-21,1193.26904296875,1241.2728114223185,1184.487275783306,1240.999848015025,20831669,1201.5794852120537,61.27552631779405,0.0
2021-10-22,1195.4986572265625,1212.56163907253,1188.2639230760203,1192.1315066188683,11027475,1204.9498291015625,61.31354131422036,0.5
2021-10-25,1183.8502197265625,1219.4322268467454,1169.3808726672285,1219.4322268467454,17198417,1206.4334891183037,55.055902008954305,0.0
2021-10-26,1210.8095703125,1214.381442916926,1184.464392150526,1190.8118738257544,9750178,1208.118643624442,55.6647468308053,0.0
2021-10-27,1195.4986572265625,1217.976256032517,1192.1087596672703,1206.691962726344,9896298,1210.3140781947545,57.642264676887514,0.0
2021-10-28,1182.3941650390625,1200.2989032113676,1178.7086777178667,1192.131424255356,9886181,1211.1655970982142,52.85899556479354,0.5
2021-10-29,1154.0242919921875,1181.2794715076984,1138.303621720808,1181.2794715076984,14233025,1206.7779802594866,33.99337477439306,0.0
2021-11-01,1154.7294921875,1163.0107055431893,1134.8454091416836,1154.0242164122978,15481114,1203.0452619280134,35.808742995499614,0.0
2021-11-02,1137.89404296875,1159.3706543132414,1135.3687704240997,1158.005596587504,10569130,1197.6176234654017,30.422057151987005,0.0
2021-11-03,1130.06787109375,1146.6302984409235,1119.7845647630193,1140.2828162204378,11989430,1190.748570033482,24.63089435502154,0.0
2021-11-04,1137.0067138671875,1139.7595760808606,1132.9799021702054,1134.3220924997154,1705656,1184.1980242047991,26.363310871312066,0.0
2021-11-08,1138.4173583984375,1146.63033145871,1117.6915164906068,1146.3572476973711,20337183,1177.5142211914062,25.648286632467503,-0.16666666666666666
2021-11-09,1147.40380859375,1150.6798507830365,1131.637644937905,1139.805123815544,15682497,1170.6841605050224,24.847348735890833,0.0
2021-11-10,1160.2352294921875,1163.920837434615,1139.1909292747953,1145.1288464956922,10253470,1165.7927943638392,31.845615842809423,0.0
2021-11-11,1162.35107421875,1169.6084350981216,1153.7057882040397,1155.7533749476677,10722478,1163.5843680245537,40.0439781948657,0.0
2021-11-12,1179.8917236328125,1182.4626105860948,1163.465776749054,1166.1503984605802,8712341,1162.4695870535713,45.42543340522763,0.0
2021-11-15,1172.9300537109375,1184.03237124433,1169.3809275416072,1183.0312646799675,4803269,1161.6895751953125,46.708750665917115,0.0
2021-11-16,1145.6748046875,1171.6559135252794,1135.255016670807,1170.3136027722971,11337581,1157.0370919363838,30.403862934572786,0.0
2021-11-17,1121.149658203125,1137.0523041547756,1119.7846004549367,1137.0523041547756,10202029,1151.7264491489955,28.806730993399142,0.0
2021-11-18,1125.3812255859375,1132.5249718442826,1114.8022082606076,1119.3295736996563,8505625,1147.654096330915,32.882511097688976,0.5
2021-11-22,1075.5345458984375,1114.3243503421943,1069.7331113718908,1108.4546749722033,24124307,1142.0476858956474,29.126287344515532,-0.2222222222222222
2021-11-23,1085.5904541015625,1092.597718814344,1050.6228528101806,1061.5658216102945,25326999,1137.1091831752233,32.48418004350604,0.0
2021-11-24,1069.9154052734375,1096.5335515396243,1066.343532034508,1082.9287078531015,16820296,1132.2535661969866,32.6763024013847,0.0
2021-11-25,1134.3221435546875,1138.4400635861748,1072.5315589664726,1079.7435455818988,42401936,1132.5574428013392,50.84149085203755,0.0
2021-11-26,1097.761962890625,1127.33768989774,1092.7112978197426,1122.8785658449294,15763138,1129.7542463030134,43.051645445086926,0.0
2021-11-29,1110.9119873046875,1137.530255730691,1091.6194414696515,1109.820013179238,24325354,1127.7895769391741,45.3244832371631,0.0
2021-11-30,1094.48583984375,1126.56421376736,1086.9553960411952,1122.9695939867834,32172299,1124.00972202846,41.226611596875536,0.0
2021-12-01,1122.5146484375,1125.6997027555497,1103.4495757193315,1107.0441954788987,10104610,1121.315394810268,44.046243264604,0.0
2021-12-02,1129.7265625,1135.800961053092,1120.0575440347766,1123.7431517479451,12720411,1118.985072544643,44.93212621633901,0.0
2021-12-03,1095.7825927734375,1136.8474535768446,1092.028744565764,1136.801959680644,19222481,1112.9772774832588,37.568084665676956,0.0
2021-12-06,1075.0113525390625,1103.404119692969,1072.5315739182363,1099.309066908383,10332254,1105.9830845424108,36.094594547742794,0.0
2021-12-07,1083.7703857421875,1093.8488493527543,1073.8284038337267,1081.1768723394634,11235122,1101.5613403320312,40.72154857180704,-0.14285714285714285
2021-12-08,1100.2645263671875,1106.4981533356588,1094.895403830012,1102.994641711683,8744178,1100.069545200893,46.79244349172984,0.5
2021-12-09,1117.7142333984375,1126.1091818377995,1103.4041151302852,1107.9542272517804,13213547,1099.5219029017858,48.86843931535606,0.5
2021-12-10,1118.851806640625,1122.0596079618992,1105.8383850496557,1110.343003210938,8364414,1102.6159929547991,57.46667974044895,0.0
2021-12-13,1096.4197998046875,1125.7453143246432,1093.8489128488443,1125.4723509045857,12901733,1103.3895176478795,51.790290929843785,0.0
2021-12-14,1082.996826171875,1094.758924705155,1079.925506579218,1082.928585323525,12991523,1104.3239048549108,52.1788245168232,0.0
2021-12-15,1079.8345947265625,1094.3039423247055,1074.3288697386265,1084.7486582787296,9366969,1100.4319370814733,38.59854363625032,0.25
2021-12-16,1093.80322265625,1099.0813569765323,1077.7640971670985,1094.6222331236886,9761279,1100.149169921875,49.08514292420256,0.0
2021-12-17,1064.932861328125,1095.6689246022736,1055.6277943848347,1091.1415595298963,21049821,1096.864946637835,40.094067449369845,0.0
2021-12-20,1036.2216796875,1054.6495980178693,1022.4574879615028,1054.6495980178693,14325846,1092.7032209123884,38.078396345739996,0.0
2021-12-21,1051.646484375,1067.458141823185,1042.9785726603925,1051.6919782743073,12836561,1087.6412091936384,34.71085697912541,0.0
2021-12-22,1076.60400390625,1079.243131836174,1056.5380624164334,1057.8575060271485,17658543,1083.8467407226562,39.354425846450106,0.0
2021-12-23,1076.2171630859375,1082.9285964305648,1072.9411209146308,1080.1984810516549,9072401,1082.449210030692,45.46987984497877,0.0
2021-12-24,1079.652587890625,1088.3887407376528,1063.6133400712515,1078.3785179602155,7886494,1082.780726841518,51.16841514585138,0.0
2021-12-27,1078.4923095703125,1082.0186888381238,1068.413845410363,1074.5337382222722,4017223,1082.4037214006696,48.618403562408616,0.0
2021-12-28,1091.30078125,1094.2356191315223,1079.766272622182,1080.9264873926504,6374613,1081.7634538922991,47.60747326160521,0.14285714285714285
2021-12-29,1093.1663818359375,1100.6740785888855,1083.884061988693,1087.9337410579972,15425312,1080.0100359235491,42.85335547143205,0.0
2021-12-30,1073.4189453125,1094.2812707813944,1067.276305271878,1092.02896140955,29333171,1076.7648315429688,38.06620331952868,0.0
2021-12-31,1077.5367431640625,1084.703115610681,1073.828388538488,1079.7435583793856,9477290,1075.4160417829241,44.51200129421548,0.0
2022-01-03,1093.780517578125,1095.6461284145312,1075.4435886178533,1076.1033704774222,5421611,1076.1863054547991,53.08351530518215,0.0
2022-01-04,1118.465087890625,1119.7846517979926,1093.848914455948,1099.2636517956478,10847728,1078.9456263950892,59.835513781672546,0.0
2022-01-05,1123.6976318359375,1127.0647821675334,1107.021469888781,1120.2396140596422,11643813,1081.0809413364955,57.96561412593408,0.0
2022-01-06,1099.5364990234375,1116.5994791465537,1096.1238548571223,1115.3254092772324,14447422,1083.5526297433037,59.45778224410009,0.25
2022-01-07,1108.4093017578125,1118.4422714413886,1097.2842377517782,1106.111498715673,13112115,1088.7088884626116,72.13000156424597,0.0
2022-01-10,1109.3193359375,1117.9646215781718,1099.3318598320666,1115.6895654128748,9246731,1092.828377859933,69.4074607172844,-0.1
2022-01-11,1117.3048095703125,1126.1319502273575,1107.9542483452858,1108.409307707792,16205164,1095.7355782645088,65.46240053720805,0.16666666666666666
2022-01-12,1147.130859375,1148.8827357783716,1121.604686652831,1124.471284081761,14800442,1100.8008422851562,72.0158595290196,0.16666666666666666
2022-01-13,1153.592041015625,1156.1856749337926,1141.3522552982324,1147.19918473575,11856712,1106.082231794085,72.53191679314347,0.42857142857142855
2022-01-14,1155.275390625,1168.1522095010407,1149.2919803342058,1153.4553940360954,19930176,1111.5667375837054,73.32411256262029,0.0
2022-01-17,1161.304443359375,1167.105878804206,1154.3655399895374,1154.8205993720844,8036453,1116.5669991629463,72.1782115420909,0.0
2022-01-18,1147.4493408203125,1165.9000062324892,1144.6964783846606,1162.4419883292344,6215029,1120.4443533761162,65.98341152164568,0.0
2022-01-19,1147.3582763671875,1156.6404758295853,1141.6250823732196,1151.1803655784236,9755485,1125.7257341657366,74.62117732372622,0.0
2022-01-20,1127.2696533203125,1142.0575796806486,1117.0545865844654,1137.5529609143537,16494486,1129.278084891183,64.96854273734766,0.0
2022-01-21,1127.45166015625,1138.5539787102412,1115.689679954786,1115.689679954786,13338594,1131.6831665039062,61.219003087896034,0.3333333333333333
2022-01-24,1081.9730224609375,1139.6912967231897,1071.598729229798,1126.1545759538076,21868937,1129.0765904017858,39.32087841270136,0.0
2022-01-25,1079.8572998046875,1086.8644436444313,1048.802657948011,1069.0734401117095,24510205,1125.9451381138392,36.93207619668619,0.0
2022-01-27,1063.863525390625,1072.0537511885557,1051.5554999211186,1062.9080331478983,20020431,1123.3970685686384,38.82235673998505,0.0
2022-01-28,1062.83984375,1081.0630398643073,1059.4500666597933,1076.103482458547,14667727,1120.1421072823662,34.98275433434627,0.0
2022-01-31,1085.9317626953125,1094.9409997464795,1072.0993294430996,1073.91944662709,12143683,1118.4715663364955,43.27578642950651,0.0
2022-02-01,1082.337158203125,1101.402112704543,1067.9587979070466,1095.6690383601324,13200509,1115.973876953125,39.68595737632906,1.0
2022-02-02,1084.5438232421875,1095.2138271372608,1080.6989871423398,1095.2138271372608,10017691,1111.50337437221,27.946063642080617,0.0
2022-02-03,1070.529541015625,1092.6886822523618,1068.0042683536662,1088.3887863228124,9572839,1105.5703386579241,22.210324091998416,0.0
2022-02-04,1060.7694091796875,1068.5729364671636,1056.1283095273284,1065.1830393454286,11061241,1098.8199114118304,20.002913719044642,0.0
2022-02-07,1054.3084716796875,1072.372440138568,1048.802746440698,1065.63825913264,10714467,1091.1773420061384,16.131330734127516,0.0
2022-02-08,1072.031005859375,1073.8283759531455,1051.077695211511,1060.4737500675897,12060849,1085.790318080357,26.69750397347147,0.0
2022-02-09,1084.5211181640625,1086.204633140618,1072.918368570495,1078.901658786714,11486225,1081.3019496372767,31.966522799248892,0.5
2022-02-10,1083.406494140625,1090.0723137940836,1076.1490130370194,1090.0723137940836,12464491,1078.1688668387276,35.87334536347947,0.0
2022-02-11,1081.29052734375,1084.9761347999724,1066.593591416207,1079.857228868873,15943370,1074.8716430664062,35.31617336414921,0.0
2022-02-14,1064.068359375,1071.5305623649283,1052.4427424947037,1064.8418760134352,10719633,1073.592738560268,43.05628539317971,0.1111111111111111
2022-02-15,1100.1964111328125,1102.9037798370225,1062.7716573911962,1069.824295697398,11212671,1075.0455322265625,56.24130955948457,0.1111111111111111
2022-02-16,1097.9212646484375,1107.0442358991004,1090.1860980638264,1105.6791781831728,10392840,1077.478227887835,61.41185863743714,0.5
2022-02-17,1111.82177734375,1117.0089242641511,1096.5789142269996,1101.1745201113265,12853252,1080.9769374302455,65.10877292334385,-0.25
2022-02-18,1103.1312255859375,1117.6915612787002,1101.1973736454247,1112.2314504381943,6775458,1082.2054704938616,55.82257787240233,1.0
2022-02-21,1091.9833984375,1109.091873871227,1085.021748188729,1097.4890031023697,11107193,1082.89448765346,53.106689395535795,1.0
2022-02-22,1087.023681640625,1090.1633625619224,1067.9814753307442,1070.5977356852184,13494914,1083.0716203962054,50.78475258371532,-0.3333333333333333
2022-02-23,1080.22119140625,1095.009115283983,1077.468449525144,1092.529336789828,7310110,1083.763881138393,53.2136085966074,0.3333333333333333
2022-02-24,1026.393310546875,1064.6826864402094,1020.7739713257804,1048.8026672886117,24846650,1081.3084455217634,41.17921594005065,-1.0
2022-02-25,1039.224853515625,1050.1450756675365,1035.7212210618118,1037.4729771115954,14570089,1080.2310442243304,46.252128490132364,0.0
2022-02-28,1073.62353515625,1077.1726610969984,1020.5919703644312,1020.5919703644312,21297446,1080.3447963169642,50.36541779640128,0.0
2022-03-02,1091.3690185546875,1092.4838597770895,1059.8139450476658,1062.2027357830907,21471786,1080.8339320591517,51.534298398583914,0.0
2022-03-03,1082.1551513671875,1098.785820478749,1078.4013026500006,1092.0288927878123,10186748,1080.7445504324776,49.72945096836548,0.25
2022-03-04,1058.1533203125,1075.784976526752,1055.7872762059867,1070.643322817288,10805667,1079.0918927873884,45.430062157326994,0.0
2022-03-07,1019.022216796875,1052.0333374144284,1011.0367133096933,1036.8358471079189,17983310,1075.874311174665,41.811420669185104,0.0
2022-03-08,1017.1793212890624,1021.9570232050448,991.92617525868,1006.2590402981642,21289374,1069.9445190429688,32.76005078118661,0.0
2022-03-09,1071.1436767578125,1077.0133522040442,1016.5649623830144,1017.40684017154,20414228,1068.0318341936384,45.42198877879909,0.0
2022-03-10,1088.50244140625,1094.3038764083778,1073.8283721325647,1092.028820377732,17980493,1066.36616734096,46.059818031212565,-0.25
2022-03-11,1091.6419677734375,1097.0339575128753,1081.1311923906428,1081.1311923906428,12257423,1065.5455060686384,48.02159014376893,0.0
2022-03-14,1100.605712890625,1103.1311056498985,1080.1984500463022,1086.06812572994,8340678,1066.161385672433,51.495984811838085,-0.125
2022-03-15,1075.398193359375,1104.7464533796308,1065.1148867530296,1104.7464533796308,15925769,1065.3309936523438,48.11537462954988,0.0
2022-03-16,1093.55322265625,1095.6235563592827,1081.6091471404573,1083.8387095081289,11149828,1066.2832815987724,52.08454850560531,-0.16666666666666666
2022-03-17,1129.2032470703125,1136.3468717821495,1098.899378439722,1106.9303748135983,21422098,1073.6268484933037,67.04384065845778,0.0
2022-03-21,1122.6966552734375,1130.249846191458,1109.7743416930666,1112.0493977484434,11999466,1079.589120047433,64.1343751718219,0.0
2022-03-22,1151.703857421875,1153.4328665457272,1116.417676927256,1119.3751418583722,22557065,1085.1662859235491,63.46732851544701,0.0
2022-03-23,1155.366455078125,1167.0375661035232,1147.9953600851836,1147.9953600851836,15462187,1089.7375313895088,61.60193326089506,0.0
2022-03-24,1173.316650390625,1175.8192962308133,1142.08015447494,1142.08015447494,13168266,1096.24906703404,66.01902303897572,0.5
2022-03-25,1181.1429443359375,1190.3114093068612,1172.5659000566366,1175.0685459381182,14222488,1105.0340401785713,72.9145449095341,-0.3333333333333333
2022-03-28,1193.018798828125,1196.5678044575318,1176.8885634283015,1187.5813149251485,9891424,1117.462367466518,86.08231764428317,0.0
2022-03-29,1193.2916259765625,1200.321515936682,1186.398217701339,1200.321515936682,8684065,1130.0418178013392,86.76044021452203,0.0
2022-03-30,1216.2244873046875,1223.0724028520565,1190.8120505919685,1201.1863453712592,15811550,1140.4047328404017,84.79005401304134,0.0
2022-03-31,1198.8428955078125,1214.7456618708436,1196.0446595036312,1212.584340487485,13223718,1148.2861938476562,76.45649780219202,0.0
2022-04-01,1208.443603515625,1212.6752582349072,1193.0415116671982,1199.4116203413212,7922880,1156.6291678292412,77.16405020829276,0.0
2022-04-04,1212.015625,1217.1572786813151,1201.9826544660282,1208.2617761125623,7929162,1164.5870186941963,76.57662484697627,0.0
2022-04-05,1194.88427734375,1214.8366019261357,1192.4499926471442,1206.2823045318924,13149870,1173.1217389787946,79.64545270623069,0.0
2022-04-06,1191.699462890625,1198.729354997681,1177.1618722792348,1177.1618722792348,12257215,1180.1321847098213,76.30491710169356,0.0
2022-04-07,1170.677734375,1185.7613700217532,1168.015859682402,1180.8016922079776,15496499,1183.0946480887276,62.061681753280084,0.0
2022-04-08,1190.1522216796875,1194.4066235414564,1164.8307737717014,1164.8307737717014,15152495,1187.9129028320312,68.2416337438996,0.0
2022-04-11,1187.6724853515625,1200.572052745213,1175.296097837182,1183.03126481227,9254209,1190.4820905412946,61.35609472591288,0.0
2022-04-12,1165.30859375,1184.2143186613282,1162.737706900729,1177.116066491659,13217742,1191.1922433035713,52.80742948852293,0.0
2022-04-13,1161.0313720703125,1179.664132404293,1158.2330158892628,1171.4284128604863,10354235,1190.3147234235491,46.240628747100374,0.0
2022-04-18,1157.4822998046875,1164.7397805103374,1147.4493300930017,1152.545489452205,9974224,1188.6246773856026,42.565071162473835,0.0
2022-04-19,1201.595703125,1213.972089786732,1160.7584292751112,1163.920736701103,26141820,1189.237313406808,52.24108916512395,0.0
2022-04-20,1236.9273681640625,1244.0028730390352,1205.3722941596611,1209.0124078704498,25072240,1192.3541521344866,59.63624953363942,0.0
2022-04-21,1265.8890380859375,1269.0285988217172,1243.092861615674,1251.6926535659309,21708633,1195.901620047433,60.68315113728983,0.6666666666666666
2022-04-22,1255.2872314453125,1274.9437261640835,1248.6440386176955,1255.3327253469529,15054154,1199.933358328683,62.506301943703356,0.14285714285714285
2022-04-25,1226.2574462890625,1255.1051538112451,1211.9928211860372,1247.825046254362,17063215,1201.205775669643,53.634103812184385,-0.16666666666666666
2022-04-26,1262.9539794921875,1271.7584924700711,1232.035943159545,1233.082423104083,12227666,1204.844229561942,59.15442345957164,0.4
2022-04-27,1264.1827392578125,1286.7740721528176,1253.5808548135026,1253.9449263825295,19338945,1209.7941196986608,63.209037634005796,0.3333333333333333
2022-04-28,1283.065673828125,1297.239310503393,1267.708955036475,1278.5610555725848,25614076,1216.320277622768,66.43202135693838,0.1111111111111111
2022-04-29,1269.597412109375,1299.5827089210004,1263.7049887259216,1299.5827089210004,18214862,1223.3859688895088,68.28735485886003,0.0
2022-05-02,1265.1383056640625,1276.5363340584336,1254.9459860935513,1256.743356384579,9467006,1228.7421177455358,64.67760618867663,0.0
2022-05-04,1225.64306640625,1269.4835388914837,1217.748671405608,1267.2084828840266,19247660,1231.454302106585,56.49159976909852,0.0
2022-05-05,1201.6412353515625,1242.18280014838,1197.591676403661,1239.2252151754035,17210669,1234.0494907924108,56.17697660470396,0.0
2022-05-06,1192.42724609375,1209.8769247815503,1180.0963532492094,1188.582409796725,19649948,1236.2920532226562,55.24954820758734,0.42857142857142855
2022-05-09,1145.8568115234375,1181.711782557566,1140.715158224648,1171.6331985147317,18083752,1235.461661202567,48.30064258535865,0.5
2022-05-10,1125.9954833984375,1149.633416525882,1118.419545268301,1135.255056944122,19511677,1230.0616455078125,38.10581748414121,0.0
2022-05-11,1114.4609375,1130.6821606199796,1102.0163098457965,1125.0854480941018,16643899,1221.3140433175224,29.1728167626393,0.0
2022-05-12,1091.755859375,1107.885974171999,1078.378486557952,1104.5416911448524,20490321,1208.8759591238838,19.742241472566505,0.0
2022-05-13,1104.132080078125,1127.5196744148525,1099.0131741208802,1103.85911669265,19308778,1198.0791625976562,23.895924623732128,0.5
2022-05-16,1104.4051513671875,1128.8847193240686,1099.6047027471154,1107.7039403213955,13437911,1189.3754272460938,26.635820702685038,0.0
2022-05-17,1150.7935791015625,1155.685015762583,1106.5891549718588,1107.9997065605392,16551828,1181.363970075335,29.26482283370389,0.0
2022-05-18,1154.979736328125,1169.3808421611643,1141.2839062872033,1155.5712773721964,17276788,1173.563755580357,30.02992639170222,0.5
2022-05-19,1128.361572265625,1143.2177387581737,1122.0824507846328,1130.2499303127915,14699118,1162.513462611607,22.487447876776443,0.5
2022-05-20,1194.15625,1203.2337272058603,1138.4400638194588,1143.2176453948912,21793091,1157.1248081752233,38.688743981193724,1.0
2022-05-23,1186.1708984375,1207.3971730449673,1179.8461630484092,1197.364082975496,15252755,1151.4842790876116,38.28392449708249,0.0
2022-05-24,1190.2431640625,1200.3216273375488,1181.984697463416,1186.2163522132455,13527818,1148.9557146344866,44.13095675629292,0.0
